Latitude,Longitude,Street Address,Suburb,Postcode,Region,Bedrooms,Bathrooms,Parking Spaces,Property Type,Price,Listing Id,Title,Date Sold,Modified Date
-38.02465,144.4206,4 The Esperence,Lara,3212,south_west_melbourne,3,2,2,house,"$510,000 ",129606594,IMMACULATE AND READY FOR YOU!,2018/11/2,2018/11/2 ионГ 02:00:27
-38.21252,144.36273,15 Sandor Terrace,Charlemont,3217,bellarine_peninsula,4,2,2,house,"$496,500 ",129046866,No need to wait.,2018/11/2,2018/11/5 ионГ 02:00:09
-37.71243,144.56137,2 Pearson Place,Melton South,3338,western_region,4,2,2,house,"$495,000 ",129541946,Perfect family home.,2018/11/2,2018/11/3 ионГ 02:00:20
-38.10659,145.18617,7 Swift Court,Carrum Downs,3201,mornington_peninsula,3,1,2,house,"$482,000 ",129248102,Neat & Tidy First Home or Great Downsizer!,2018/11/2,2018/11/5 обнГ 05:51:54
-38.37492,144.88183,2/69 Curlew Drive,Capel Sound,3940,mornington_peninsula,3,1,2,unit,"$470,000 ",129654278,LIVE IN OR RENT OUT,2018/11/2,2018/11/2 ионГ 02:00:27
-38.06766,144.35327,10 Winchester Court,Corio,3214,bellarine_peninsula,3,2,2,house,"$430,000 ",129515354,"Great Opportunity, Get In Quick!",2018/11/2,2018/11/4 обнГ 01:55:43
-38.07383,145.42932,15 Fadden Mews,Officer,3809,south_east_melbourne,3,2,2,house,"$420,000 ",129594542,Brand new and ready for you!,2018/11/2,2018/11/3 ионГ 02:00:21
-37.59711,144.90229,5 Hamersley Road,Craigieburn,3064,melbourne___northern_region,0,0,0,residential land,"$395,000 ",202200770,Titled and ready to go,2018/11/2,2018/11/5 обнГ 02:07:18
-38.09063,144.35414,5 A Robin Avenue,Norlane,3214,bellarine_peninsula,3,2,4,unit,"$385,000 ",129011978,**Auction Postponed** -  A Superior Standard!,2018/11/2,2018/11/5 ионГ 02:00:09
-37.66587,144.5946,15 Beauview Court,Kurunjang,3337,western_region,3,2,1,house,"$380,000 ",129195910,MODERN AND EASY LIVING AT IT▓S BEST,2018/11/2,2018/11/2 ионГ 02:00:22
-38.05864,145.50186,1/18-20 Ben Drive,Pakenham,3810,south_east_melbourne,2,1,1,unit,"$378,000 ",128945590,BUYERS OPPORTUNITY AWAITS!,2018/11/2,2018/11/3 ионГ 02:00:12
-38.03046,145.25721,2/71 Somerville Road,Hampton Park,3976,south_east_melbourne,2,1,1,unit,"$362,000 ",128942634,SOLD,2018/11/2,2018/11/5 ионГ 06:28:35
-38.17479,144.39607,6 Orbit Drive,Whittington,3219,bellarine_peninsula,3,1,3,house,"$350,000 ",129366454,"Plentiful Land, Perfect Potential!",2018/11/2,2018/11/6 ионГ 05:44:25
-38.06229,144.37218,14 Halliwell Court,Corio,3214,bellarine_peninsula,3,1,1,house,"$327,000 ",129125838,Investors delight.,2018/11/2,2018/11/5 ионГ 02:00:10
-38.18244,144.3417,67 Settlement Road,Belmont,3216,bellarine_peninsula,3,1,0,house,"$323,500 ",129534826,Must Be Sold This Saturday - Auction 11:30am!,2018/11/2,2018/11/3 ионГ 02:00:19
-37.5506,143.90161,5/403 Humffray Street North,Brown Hill,3350,western_region,3,1,1,house,"$322,000 ",129555394,A Surprising & Private Home With Family Style Allotment,2018/11/2,2018/11/5 обнГ 05:52:24
-37.56481,143.84764,510 Eyre Street,Ballarat Central,3350,western_region,2,1,0,house,"$320,000 ",129699458,TWO BEDROOMS AND A STUDY WITH STUNNING PERIOD FEATURES,2018/11/2,2018/11/2 ионГ 02:00:28
-37.63081,145.02817,G123/80G Epping Road,Epping,3076,melbourne___northern_region,2,1,1,apartment,"$320,000 ",128085882,LUXURIOUS LIVING! READY TO MOVE IN!,2018/11/2,2018/11/5 ионГ 02:00:08
-37.71157,144.77752,20A Hackett Court,Delahey,3037,north_west_melbourne,0,0,0,residential land,"$305,000 ",202207554,Rare Opportunity In This Great Location.,2018/11/2,2018/11/2 ионГ 02:00:31
-36.13768,144.74445,22 Garden Crescent,Echuca,3564,northern_region,4,2,2,house,"$290,000 ",129474730,Spring into the market,2018/11/2,2018/11/3 ионГ 02:00:18
-37.20846,145.04623,40 Hawdon  Street,Broadford,3658,north_east_region,3,1,3,house,"$290,000 ",129511982,Opportunity knocks,2018/11/2,2018/11/4 обнГ 01:55:37
-37.55417,143.88716,1/238 Humffray Street North,Brown Hill,3350,western_region,3,1,1,house,"$270,000 ",129574554,SPACIOUS 3 BEDROOM TOWNHOUSE IN PRIME LOCATION WITH SUBSTANTIAL GARDENS,2018/11/2,2018/11/2 ионГ 03:35:47
-38.36766,141.62115,134 Barkly Street,Portland,3305,south_western_region,3,1,4,house,"$260,000 ",128951710,Space and Style,2018/11/2,2018/11/3 ионГ 02:00:12
-36.73563,144.25784,5/269 Eaglehawk Road,Long Gully,3550,northern_region,2,1,2,unit,"$215,000 ",129003562,All about face,2018/11/2,2018/11/3 ионГ 02:00:12
-37.8521,145.00996,11 Wynnstay Road,Prahran,3181,inner_east_melbourne,5,3,3,house,Contact agent,129482426,║╟St. Remy║╠,2018/11/1,2018/11/4 обнГ 01:55:31
-37.9738,145.02409,69 Iona St,Black Rock,3193,bayside,3,2,2,house,"$1,780,000 ",129604674,Premium Land with Wide Frontage & Northerly Aspect,2018/11/1,2018/11/2 ионГ 02:00:27
-38.26013,145.0257,53 Maude Street,Mount Martha,3934,mornington_peninsula,4,3,2,house,Contact agent,129606378,Anyone for Tennis?,2018/11/1,2018/11/1 обнГ 11:23:06
-37.86429,145.162,1 Mavista Avenue,Glen Waverley,3150,eastern_melbourne,3,1,2,house,"$1,268,000 ",129428910,Elegant Family Living,2018/11/1,2018/11/5 обнГ 05:50:30
-37.81363,144.94354,401/2 Newquay Promenade,Docklands,3008,melbourne_city___greater_region,3,2,2,apartment,"$1,225,000 ",129285282,Spectacular Internal & External space with Stylish Conder Flair,2018/11/1,2018/11/5 ионГ 02:00:10
-37.73755,144.90767,32 Windsor Avenue,Strathmore,3041,melbourne___northern_region,2,1,1,house,"$1,125,000 ",129409746,Land Of Opportunity,2018/11/1,2018/11/2 ионГ 02:02:19
-37.86691,145.18765,56 Chivalry Avenue,Glen Waverley,3150,eastern_melbourne,4,2,2,house,"$1,101,000 ",129429202,"Space, Style and Setting",2018/11/1,2018/11/2 ионГ 01:58:35
-37.72731,145.73412,175 Hazelwood Road,East Warburton,3799,north_east_region,4,2,2,acreage/semi-rural,"$1,100,000 ",128285490,Drought Proof-Yarra Valley,2018/11/1,2018/11/5 обнГ 05:51:07
-37.97752,144.49648,75 Shaws Road,Little River,3211,south_west_melbourne,4,2,10,house,"$1,100,000 ",129346162,⌠Peaceful Living on 5 Acres!■,2018/11/1,2018/11/2 ионГ 02:00:23
-37.87417,145.18367,115 Capital Avenue,Glen Waverley,3150,eastern_melbourne,4,2,2,house,"$1,065,000 ",129407130,Family Entertainer,2018/11/1,2018/11/5 обнГ 05:51:07
-37.84689,144.87887,68 Market St,Newport,3015,south_west_melbourne,3,2,1,house,"$923,000 ",128933750,"Charming, Modern, Low Maintenance and Walking Distance To All!",2018/11/1,2018/11/1 ионГ 05:58:43
-37.87478,145.17416,877 High Street Road,Glen Waverley,3150,eastern_melbourne,3,1,4,house,"$876,000 ",129412886,Golden Mile Treasure,2018/11/1,2018/11/5 обнГ 05:51:07
-38.20273,145.09978,11 Mason Street,Mount Eliza,3930,mornington_peninsula,3,2,2,house,"$865,000 ",128832830,Unique Opportunity with Reserve Access,2018/11/1,2018/11/2 ионГ 02:00:18
-37.76839,145.25594,4 O'Neill Way,Warranwood,3134,eastern_melbourne,4,2,3,house,"$825,000 ",129263486,Premium sanctuary in prized pocket.,2018/11/1,2018/11/2 ионГ 02:00:22
-38.00629,145.1556,44 Hidden Grove Boulevard,Keysborough,3173,south_east_melbourne,4,2,2,house,"$802,000 ",129267866,Welcome to Pole Position!,2018/11/1,2018/11/2 ионГ 02:00:23
-38.15891,145.15068,15 Ballymore Court,Frankston,3199,mornington_peninsula,4,2,2,house,"$780,000 ",129154458,ANOTHER SOLD BY ASHLEY WESTON!,2018/11/1,2018/11/2 ионГ 02:00:21
-38.12836,145.83734,42 Kamanari Court,Drouin,3818,gippsland,4,2,2,house,"$775,000 ",129399678,Peace & Privacy in Kamanari,2018/11/1,2018/11/2 ионГ 02:00:24
-37.7008,145.0594,3 Doidge Street,Bundoora,3083,melbourne___northern_region,3,2,2,townhouse,"$745,000 ",129619034,"SOLD $745,000 BY TIM YU",2018/11/1,2018/11/6 ионГ 02:00:19
-37.98396,145.25815,34 John Edgcumbe,Endeavour Hills,3802,south_east_melbourne,4,2,6,house,"$725,000 ",129523942,Tranquil Million Dollar Views - The heart of Endeavour Hill,2018/11/1,2018/11/5 обнГ 05:50:59
-38.08948,145.73093,93 Wattletree Road,Bunyip,3815,gippsland,3,2,5,lifestyle,"$718,000 ",7418066,ONE ACRE OF PURE COUNTRY BLISS,2018/11/1,2018/11/2 ионГ 02:00:09
-38.02745,144.38726,17 Springwater Drive,Lara,3212,south_west_melbourne,4,2,2,house,"$650,000 ",129522946,⌠Family Living at it▓s Finest!■,2018/11/1,2018/11/6 ионГ 02:00:18
-37.73354,144.76106,49 Batman Street,Burnside Heights,3023,null,4,2,2,house,"$627,500 ",128990506,Rare Offering in Burnside Heights!,2018/11/1,2018/11/1 обнГ 11:10:59
-38.05494,145.31733,23 Parkwood Avenue,Narre Warren South,3805,south_east_melbourne,4,2,2,house,"$621,500 ",129531970,A Place to Call Home!,2018/11/1,2018/11/2 ионГ 02:00:26
-38.3376,141.57939,13 PARKERS ROAD,Portland,3305,south_western_region,4,2,8,house,"$615,000 ",129360694,Even More Than Meets the Eye,2018/11/1,2018/11/2 обнГ 02:08:45
-37.69593,144.92849,86 View Street,Glenroy,3046,melbourne___northern_region,2,1,4,house,"$612,000 ",129394558,Lots of potential with space for more!,2018/11/1,2018/11/5 обнГ 02:02:16
-37.86544,145.28012,3/22 Pine Crescent,Boronia,3155,eastern_melbourne,2,2,1,unit,"$601,000 ",129666690,Whisper quiet and walk to everything.,2018/11/1,2018/11/2 ионГ 02:00:27
-37.70057,144.72745,8 Dawkins Avenue,Fraser Rise,3336,null,4,2,2,house,"$600,000 ",129386026,Move Straight In!,2018/11/1,2018/11/4 обнГ 02:11:02
-38.07669,145.28073,51 Elizabeth Street,Cranbourne North,3977,south_east_melbourne,4,3,2,house,"$580,000 ",129468566,Buy one Get one FREE,2018/11/1,2018/11/1 обнГ 01:55:39
-38.11282,145.16828,22 Moorhen Crescent,Carrum Downs,3201,mornington_peninsula,3,2,2,house,"$570,000 ",128839874,Spacious Home - New Kitchen & New Bathroom on a 729m2 lot,2018/11/1,2018/11/5 обнГ 05:45:41
-37.58903,145.13082,18 Morinda Way,Doreen,3754,melbourne___northern_region,4,2,2,house,"$561,000 ",129550066,Minimal Maintenance on Morinda!,2018/11/1,2018/11/3 ионГ 02:00:20
-38.1123,145.19047,3 Oakes Place,Carrum Downs,3201,mornington_peninsula,4,2,3,house,"$560,000 ",129519826,"A big, beautiful 4 bedroom home on 670m2*",2018/11/1,2018/11/5 обнГ 01:55:29
-37.90938,144.65414,17 Melita Avenue,Werribee,3030,south_west_melbourne,3,1,1,house,"$558,000 ",129266878,A Slice of the South Side,2018/11/1,2018/11/2 ионГ 02:00:23
-38.14484,144.35004,41 Spring Street,Geelong West,3218,bellarine_peninsula,2,1,2,townhouse,"$555,000 ",128807770,"LOCATION, LIFESTYLE, COMFORT",2018/11/1,2018/11/1 ионГ 02:00:17
-38.06146,145.29285,5 Shorthorn Walk,Narre Warren South,3805,south_east_melbourne,3,1,2,house,"$545,000 ",129460862,"Calling All First Homebuyers, Investors & Downsizers",2018/11/1,2018/11/2 ионГ 02:00:25
-38.38523,144.80136,7 Evans Street,Rye,3941,mornington_peninsula,3,1,2,house,"$530,000 ",129677170,A GREAT OPPORTUNITY!,2018/11/1,2018/11/1 ионГ 05:39:40
-38.1983,144.35453,3-4 Emilija Court,Marshall,3216,bellarine_peninsula,3,3,2,house,"$520,000 ",129693454,Entertainers Delight,2018/11/1,2018/11/6 ионГ 06:43:41
-38.03206,144.41168,4 Veedale Court,Lara,3212,south_west_melbourne,3,2,2,house,"$520,000 ",110318645,Breakfast with the Birds,2018/11/1,2018/11/6 ионГ 02:00:05
-37.88509,144.66384,12 Berrigan Court,Werribee,3030,south_west_melbourne,3,2,2,house,"$501,500 ",129505586,SPOT ON LIVING,2018/11/1,2018/11/3 обнГ 01:55:50
-38.15236,145.93945,8 Tobruk Street,Warragul,3820,gippsland,3,1,0,house,"$485,000 ",129572326,A Golden Opportunity,2018/11/1,2018/11/5 обнГ 05:51:11
-37.75921,144.82915,2/30 Ford Avenue,Sunshine North,3020,north_west_melbourne,3,1,1,house,"$485,000 ",129279894,"Stunning 5 Year Young Villa, Superb Locality",2018/11/1,2018/11/2 ионГ 02:00:23
-38.36335,144.90011,117 Fifth Avenue,Rosebud,3939,mornington_peninsula,3,1,1,house,"$470,000 ",128976910,Under Contract,2018/11/1,2018/11/5 обнГ 05:45:02
-37.55103,143.79876,12 Elaine Avenue,Alfredton,3350,western_region,4,2,2,house,"$446,200 ",129574522,LARGE FAMILY HOME ON HUGE ALLOTMENT IN SCHOOL PRECINCT,2018/11/1,2018/11/2 ионГ 02:00:27
-38.19319,144.70329,6 Waters Way,St Leonards,3223,bellarine_peninsula,3,2,1,house,"$445,000 ",129399394,Immaculate home...,2018/11/1,2018/11/3 ионГ 02:00:17
-38.06872,145.49114,10 Kosta Boda Boulevard,Pakenham,3810,south_east_melbourne,3,2,2,house,"$415,000 ",128900582,3 bedroom house,2018/11/1,2018/11/6 ионГ 02:02:18
-37.55648,143.8031,17 Lawrie Drive,Alfredton,3350,western_region,3,1,2,house,"$405,000 ",129633538,UNBEATABLE OPPORTUNITY IN OLD ALFREDTON WHICH IS SURE TO IMPRESS!,2018/11/1,2018/11/2 обнГ 01:56:12
-37.81209,144.99269,404/8 Garfield Street,Richmond,3121,inner_east_melbourne,1,1,1,apartment,"$388,000 ",128857714,Bright north-facing apartment with unobstructed views!,2018/11/1,2018/11/2 ионГ 02:00:18
-37.53273,143.83046,1118 Norman Street,Wendouree,3355,western_region,3,1,2,house,"$385,000 ",129504930,THREE BEDROOM HOME WITH LUXURIOUS RENOVATION,2018/11/1,2018/11/3 обнГ 01:55:48
-37.67774,144.9383,3/3 Dhemre Place,Dallas,3047,melbourne___northern_region,2,2,1,townhouse,"$385,000 ",129017810,Brand New & Ticks All The Boxes║╜,2018/11/1,2018/11/2 ионГ 02:00:19
-37.57424,143.86464,3/501 Bradshaw Street,Golden Point,3350,western_region,3,2,2,house,"$380,000 ",129627658,Golden Point Gem,2018/11/1,2018/11/2 ионГ 02:00:27
-38.07368,144.36586,13 Hendy Street,Corio,3214,bellarine_peninsula,4,2,3,house,"$365,000 ",129146466,Immaculate Family Home in Great Location,2018/11/1,2018/11/2 ионГ 02:00:21
-38.06121,145.49795,1/12 Renlik Court,Pakenham,3810,south_east_melbourne,3,1,2,unit,"$360,000 ",129325374,FUTURE HOME OR INVESTORS DREAM,2018/11/1,2018/11/2 ионГ 02:00:23
-37.68115,145.0743,2/70 Janefield Drive,Bundoora,3083,melbourne___northern_region,1,1,1,apartment,"$351,000 ",129549894,"SOLD $351,000 BY WALTER ORLANDI",2018/11/1,2018/11/3 ионГ 02:00:20
-38.15677,144.30294,10-12 Morley Crescent,Highton,3216,null,0,0,0,residential land,"$345,000 ",202170994,Large Block - Titled & Ready To Build!,2018/11/1,2018/11/3 обнГ 02:27:25
-38.18672,145.09121,1/162 Canadian Bay Road,Mount Eliza,3930,mornington_peninsula,2,1,1,apartment,"$340,000 ",128292130,OWNER SAYS SELL!!!,2018/11/1,2018/11/2 ионГ 02:00:16
-36.12591,146.85024,6 Peacock Avenue,Wodonga,3690,north_east_region,3,1,6,house,"$335,000 ",128879586,Renovated I Shedding I All on over 1000m2,2018/11/1,2018/11/2 обнГ 02:07:45
-36.78279,144.23599,3B Kinrap Street,Kangaroo Flat,3555,northern_region,3,1,1,house,"$322,000 ",129597610,Impressive - Peaceful - Private,2018/11/1,2018/11/2 ионГ 02:00:27
-36.7137,144.26135,26 Walls Street,Eaglehawk,3556,northern_region,3,1,1,house,"$315,000 ",129378610,Established perfect and honest in every way,2018/11/1,2018/11/4 обнГ 02:11:23
-37.59255,143.8432,111 Yarrowee Street,Sebastopol,3356,western_region,3,1,1,house,"$260,000 ",129561606,QUALITY THREE BEDROOM HOME,2018/11/1,2018/11/2 ионГ 02:00:26
-36.13699,144.74421,16 North Street,Echuca,3564,northern_region,3,1,2,house,"$220,000 ",129025406,Potential Plus,2018/11/1,2018/11/1 ионГ 05:45:10
-37.79316,144.96912,5601/570 Lygon Street,Carlton,3053,melbourne_city___greater_region,1,1,0,apartment,"$179,000 ",129575890,Hassle Free Investment,2018/11/1,2018/11/2 ионГ 02:00:27
-37.78141,145.18658,25 Illawong Drive,Donvale,3111,eastern_melbourne,4,4,4,house,"$2,998,000 ",129043826,Spacious grandeur with resort-style facilities,2018/10/31,2018/11/1 ионГ 02:00:19
-38.07789,145.13719,20 Castaway Court,Patterson Lakes,3197,mornington_peninsula,5,2,5,house,"$1,850,000 ",126108002,CASTAWAY DOWN THE MAIN CANAL,2018/10/31,2018/11/1 ионГ 02:00:13
-37.8067,144.98414,22 Derby Street,Collingwood,3066,melbourne_city___greater_region,2,2,1,house,Contact agent,129479482,"Derby House, circa 1872. Period elegance & modern style.",2018/10/31,2018/11/2 обнГ 01:55:48
-37.96129,145.01966,194A Bluff Road,Sandringham,3191,bayside,4,2,2,house,"$1,350,000 ",129567938,Sandringham's Best Kept Secret,2018/10/31,2018/11/1 ионГ 05:35:30
-37.74199,145.22551,51 Webb Street,Warrandyte,3113,eastern_melbourne,4,3,5,house,"$1,235,000 ",129459998,Views that will last a lifetime,2018/10/31,2018/11/1 ионГ 02:00:25
-38.30181,144.9924,219 Marine Drive,Mount Martha,3934,mornington_peninsula,1,1,0,house,"$1,130,000 ",128933706,ARA,2018/10/31,2018/11/5 ионГ 02:00:10
-37.78106,144.88584,44 Pridham Street,Maribyrnong,3032,north_west_melbourne,3,1,2,house,"$1,115,000 ",129322314,FORTHCOMING AUCTION,2018/10/31,2018/11/1 ионГ 02:00:22
-37.86947,144.99125,13 Marlborough Street,St Kilda East,3183,inner_east_melbourne,2,1,0,house,"$1,055,000 ",129585482,Edwardian brick stunner in the heart of the caf╗╕ society,2018/10/31,2018/11/6 ионГ 02:00:19
-37.59998,143.80769,3 Olivemay Court,Bonshaw,3352,western_region,4,3,12,house,"$1,010,000 ",128849946,Luxury Lifestyle Living Just Moments to Town - Huge Shedding,2018/10/31,2018/11/5 обнГ 05:45:45
-38.27544,144.49247,2/119 Hitchcock Avenue,Barwon Heads,3227,bellarine_peninsula,3,2,2,townhouse,"$1,000,000 ",129072066,Stellar Design and Sophistication in the Heart of Barwon Heads.,2018/10/31,2018/10/31 ионГ 02:00:19
-37.74399,144.89951,2/123 Roberts Street,Essendon,3040,melbourne___northern_region,3,2,2,unit,"$990,000 ",129389966,"Elegance, Space And Convenience",2018/10/31,2018/11/5 обнГ 02:01:31
-38.09521,145.12662,5 Wyatt Street,Seaford,3198,mornington_peninsula,3,1,0,house,"$939,500 ",129649070,Bring the thongs and beach towels!,2018/10/31,2018/11/5 ионГ 02:00:13
-37.99947,145.1481,5 Broadleaf Court,Keysborough,3173,south_east_melbourne,3,2,3,house,"$930,000 ",129736358,SOLD OFF MARKET BY OZAN KANBUR & VICTORIA LEAV,2018/10/31,2018/11/1 ионГ 02:00:28
-37.85426,144.89228,100 John Street,Williamstown,3016,south_west_melbourne,2,1,0,house,"$880,000 ",129391098,"CHARMING, FREESTANDING VICTORIAN",2018/10/31,2018/11/5 обнГ 02:01:56
-37.69941,145.08635,37 Middleton Street,Watsonia North,3087,melbourne___northern_region,3,1,1,house,"$860,000 ",129664350,Superb Indoor-Outdoor Living!,2018/10/31,2018/11/6 ионГ 02:00:19
-37.66953,145.14923,1 Ironbark Road,Diamond Creek,3089,melbourne___northern_region,4,2,0,house,"$853,000 ",128403186,Substantial Space. Contemporary Style,2018/10/31,2018/11/1 ионГ 02:00:16
-38.05573,145.31619,5 Woodcutters Place,Narre Warren South,3805,south_east_melbourne,4,2,2,house,"$852,500 ",129524178,An Elegant Angle On Grand Family Living,2018/10/31,2018/10/31 ионГ 02:00:26
-37.81875,145.24141,6 Campbell Street,Heathmont,3135,eastern_melbourne,3,2,2,house,"$851,500 ",129462918,"Private, Pristine Living",2018/10/31,2018/11/1 ионГ 06:01:27
-37.60073,145.13118,241 Cookes Road,Doreen,3754,melbourne___northern_region,4,2,2,house,"$850,000 ",128894574,Luxury Family Living,2018/10/31,2018/11/5 ионГ 02:00:09
-38.14375,144.34001,96 Gertrude Street,Geelong West,3218,bellarine_peninsula,3,2,2,house,"$830,000 ",129522698,Perfectly Presented In An Unbeatable Location,2018/10/31,2018/11/1 ионГ 02:00:26
-37.99964,145.20004,25 Rodina Terrace,Dandenong,3175,south_east_melbourne,5,2,2,house,"$823,000 ",129473654,Luxury Living in Meridian Estate!,2018/10/31,2018/11/2 обнГ 01:55:39
-37.80359,144.89172,55 Windsor Street,Seddon,3011,western_melbourne,2,1,0,house,"$815,000 ",129486530,Classic Victorian in sensational Seddon,2018/10/31,2018/11/2 обнГ 01:55:41
-37.52327,143.77872,26 Monument Boulevard,Cardigan,3352,western_region,4,2,5,house,"$795,000 ",129598814,MODERN CONTEMPORARY MARVEL ON HALF ACRE ALLOTMENT,2018/10/31,2018/11/5 ионГ 02:00:13
-37.74892,145.31848,5 Cloverdale Lane,Chirnside Park,3116,eastern_melbourne,4,2,2,house,"$775,000 ",129692914,"Superb entertainer, exquisite retreat",2018/10/31,2018/11/1 ионГ 02:00:28
-37.80133,144.89009,31 Buckingham Street,Footscray,3011,western_melbourne,2,1,0,house,"$775,000 ",129431270,Traditions That Transcend Time,2018/10/31,2018/10/31 ионГ 02:00:25
